Date,Rainfall(mm),Temperature(C),Humidity(%)
2019-10-01,7.22,25.91,87.61
2019-10-02,3.04,25.38,85.65
2019-10-03,9.9,26.22,87.61
2019-10-04,5.75,26.07,89.46
2019-10-05,8.69,26.43,85.43
2019-10-06,11.57,26.02,85.58
2019-10-07,2.35,26.07,86.89
2019-10-08,5.02,25.92,90.03
2019-10-09,11.61,26.08,88.69
2019-10-10,2.27,26.67,83.64
2019-10-11,2.44,26.34,84.84
2019-10-12,27.36,24.79,88.92
2019-10-13,8.64,26.7,85.92
2019-10-14,18.48,27.35,87.47
2019-10-15,15.91,26.93,88.92
2019-10-16,3.87,27.08,87.46
2019-10-17,16.45,26.55,86.46
2019-10-18,64.79,25.56,93.41
2019-10-19,16.53,26.08,90.06
2019-10-20,18.93,25.31,91.23
2019-10-21,26.87,24.98,90.11
2019-10-22,36.02,25.3,89.68
2019-10-23,61.4,25.17,88.71
2019-10-24,35.54,25.7,89.22
2019-10-25,52.04,26.09,87.94
2019-10-26,82.4,25.92,88.79
2019-10-27,18.78,25.26,88.24
2019-10-28,6.26,24.83,85.68
2019-10-29,5.85,26.4,83.6
2019-10-30,7.08,25.34,87.28
2019-10-31,13.21,25.87,88.6
2019-11-01,1.53,26.16,80.77
2019-11-02,0.19,25.88,83.0
2019-11-03,4.04,26.4,85.48
2019-11-04,2.41,26.79,84.61
2019-11-05,3.43,27.06,84.13
2019-11-06,6.71,26.55,88.98
2019-11-07,1.41,26.15,88.39
2019-11-08,0.18,26.33,84.16
2019-11-09,0.43,26.58,84.1
2019-11-10,2.64,26.39,85.44
2019-11-11,0.59,26.42,83.66
2019-11-12,0.35,26.65,79.91
2019-11-13,0.09,26.81,77.1
2019-11-14,0.08,26.66,77.89
2019-11-15,1.29,27.17,79.61
2019-11-16,2.52,26.87,82.63
2019-11-17,1.83,26.77,78.15
2019-11-18,0.04,26.42,79.4
2019-11-19,0.16,27.78,78.56
2019-11-20,0.56,27.1,82.1
2019-11-21,0.77,27.19,82.99
2019-11-22,0.26,26.91,77.39
2019-11-23,0.01,25.75,75.02
2019-11-24,0.01,26.39,73.55
2019-11-25,0.0,26.82,75.17
2019-11-26,0.0,26.47,73.51
2019-11-27,0.02,26.72,76.69
2019-11-28,0.2,27.44,78.01
2019-11-29,0.44,27.54,76.32
2019-11-30,0.79,27.16,79.49
2019-12-01,8.21,26.59,85.61
2019-12-02,10.8,24.98,87.94
2019-12-03,1.09,25.19,84.14
2019-12-04,0.03,26.43,76.22
2019-12-05,0.0,26.3,74.3
2019-12-06,0.0,25.93,72.8
2019-12-07,0.01,26.01,73.88
2019-12-08,0.01,26.6,75.12
2019-12-09,0.0,26.67,74.0
2019-12-10,0.0,26.08,73.35
2019-12-11,0.0,26.16,74.86
2019-12-12,0.01,26.43,76.98
2019-12-13,0.0,26.62,75.56
2019-12-14,1.42,26.97,75.69
2019-12-15,1.29,26.57,78.56
2019-12-16,0.02,26.76,73.27
2019-12-17,1.94,26.73,74.12
2019-12-18,1.38,26.12,70.94
2019-12-19,0.03,26.56,72.92
2019-12-20,0.0,26.31,69.74
2019-12-21,0.85,26.62,72.85
2019-12-22,0.01,26.95,73.95
2019-12-23,0.0,26.87,74.44
2019-12-24,0.09,26.34,76.24
2019-12-25,0.04,26.99,76.41
2019-12-26,0.09,27.12,79.26
2019-12-27,0.19,27.38,77.52
2019-12-28,1.77,27.07,77.21
2019-12-29,1.55,26.91,77.02
2019-12-30,0.44,26.71,75.87
2019-12-31,0.52,26.64,76.36
2020-01-01,0.05,26.19,76.01
2020-01-02,0.01,26.8,73.18
2020-01-03,0.0,26.8,75.41
2020-01-04,0.0,25.75,75.66
2020-01-05,0.0,25.42,73.99
2020-01-06,0.0,26.85,73.17
2020-01-07,0.0,27.36,70.15
2020-01-08,0.01,26.61,75.22
2020-01-09,0.0,26.73,76.11
2020-01-10,0.0,26.87,73.31
2020-01-11,0.0,27.05,67.6
2020-01-12,0.0,26.23,63.27
2020-01-13,0.0,25.97,66.6
2020-01-14,0.0,25.68,73.77
2020-01-15,0.0,25.92,74.15
2020-01-16,0.08,25.62,71.08
2020-01-17,0.02,25.46,70.62
2020-01-18,0.0,26.21,69.98
2020-01-19,0.03,27.25,71.8
2020-01-20,0.1,27.52,71.21
2020-01-21,0.03,27.5,65.53
2020-01-22,0.0,27.2,59.06
2020-01-23,0.0,27.38,61.69
2020-01-24,0.0,27.28,63.01
2020-01-25,0.0,26.85,58.86
2020-01-26,0.0,26.68,60.55
2020-01-27,0.0,26.91,70.36
2020-01-28,0.03,26.48,72.3
2020-01-29,0.01,26.48,70.07
2020-01-30,0.0,26.55,68.49
2020-01-31,0.0,25.95,70.89
2020-02-01,0.0,26.08,70.8
2020-02-02,0.01,26.56,69.28
2020-02-03,0.0,26.98,67.13
2020-02-04,0.0,26.87,67.08
2020-02-05,0.01,27.1,67.75
2020-02-06,0.0,27.1,67.94
2020-02-07,0.0,26.25,69.94
2020-02-08,0.0,25.14,66.47
2020-02-09,0.0,25.48,60.81
2020-02-10,0.0,27.42,61.74
2020-02-11,0.01,28.5,60.03
2020-02-12,0.0,28.1,59.08
2020-02-13,0.0,28.13,56.7
2020-02-14,0.0,28.03,58.85
2020-02-15,0.0,28.45,54.74
2020-02-16,0.0,28.02,54.22
2020-02-17,0.0,27.99,52.1
2020-02-18,0.0,27.93,51.76
2020-02-19,0.0,28.4,57.25
2020-02-20,0.0,28.75,58.17
2020-02-21,0.0,28.72,52.06
2020-02-22,0.0,28.81,47.26
2020-02-23,0.0,28.94,52.8
2020-02-24,0.0,28.79,56.27
2020-02-25,0.01,28.86,61.77
2020-02-26,0.0,29.22,60.36
2020-02-27,0.14,29.5,62.99
2020-02-28,0.24,29.68,60.84
2020-02-29,2.43,28.28,68.96
2020-03-01,3.69,28.56,68.33
2020-03-02,3.22,28.28,71.32
2020-03-03,0.37,28.43,68.58
2020-03-04,0.02,28.16,64.77
2020-03-05,0.0,27.35,67.16
2020-03-06,0.0,27.09,65.76
2020-03-07,0.0,27.51,63.81
2020-03-08,0.04,28.19,65.78
2020-03-09,0.06,28.62,67.1
2020-03-10,0.0,28.86,65.61
2020-03-11,0.0,28.38,68.16
2020-03-12,0.0,28.53,66.45
2020-03-13,0.0,28.79,64.01
2020-03-14,0.0,29.48,58.88
2020-03-15,0.0,29.65,56.92
2020-03-16,0.0,29.91,58.67
2020-03-17,0.02,30.37,57.75
2020-03-18,0.07,30.39,58.8
2020-03-19,0.12,30.23,59.6
2020-03-20,0.14,30.11,56.88
2020-03-21,0.0,29.58,51.72
2020-03-22,0.0,28.72,59.93
2020-03-23,0.05,29.76,61.11
2020-03-24,0.4,29.69,63.22
2020-03-25,0.77,29.16,66.43
2020-03-26,0.11,30.42,59.94
2020-03-27,0.09,30.12,65.01
2020-03-28,0.03,30.17,65.82
2020-03-29,0.03,30.16,64.29
2020-03-30,0.02,30.41,63.84
2020-03-31,0.02,30.65,61.3
2020-04-01,0.04,31.03,60.22
2020-04-02,0.09,30.27,65.55
2020-04-03,0.06,30.34,62.89
2020-04-04,0.08,30.45,64.5
2020-04-05,0.13,30.17,65.78
2020-04-06,0.94,29.52,68.26
2020-04-07,1.71,29.3,68.77
2020-04-08,0.78,30.09,61.93
2020-04-09,0.21,31.11,54.96
2020-04-10,1.01,30.15,60.49
2020-04-11,0.8,30.32,62.37
2020-04-12,0.81,30.45,63.71
2020-04-13,0.14,31.07,60.64
2020-04-14,0.05,31.44,57.03
2020-04-15,0.06,31.03,58.77
2020-04-16,0.98,30.09,65.58
2020-04-17,0.75,30.6,63.07
2020-04-18,1.52,30.09,67.8
2020-04-19,1.38,31.17,64.24
2020-04-20,2.6,30.5,68.79
2020-04-21,2.14,30.31,70.26
2020-04-22,1.06,29.85,70.62
2020-04-23,5.53,30.07,69.15
2020-04-24,4.18,29.2,73.15
2020-04-25,3.06,29.1,74.93
2020-04-26,1.61,29.71,73.01
2020-04-27,3.34,30.06,68.43
2020-04-28,0.19,30.23,67.43
2020-04-29,0.53,29.28,70.56
2020-04-30,0.69,29.57,69.83
2020-05-01,3.85,29.21,74.05
2020-05-02,1.82,29.72,72.99
2020-05-03,1.85,29.64,76.22
2020-05-04,4.47,30.14,74.28
2020-05-05,1.17,30.55,70.36
2020-05-06,2.28,29.57,76.07
2020-05-07,4.0,29.27,75.26
2020-05-08,7.82,28.71,79.4
2020-05-09,1.87,29.69,75.35
2020-05-10,0.46,30.05,73.0
2020-05-11,3.31,29.66,73.79
2020-05-12,5.22,29.89,75.17
2020-05-13,3.62,29.56,75.44
2020-05-14,2.27,29.91,74.19
2020-05-15,5.26,29.01,80.52
2020-05-16,3.03,28.8,82.2
2020-05-17,10.45,28.27,84.75
2020-05-18,17.13,27.62,86.65
2020-05-19,5.12,28.47,79.96
2020-05-20,4.07,28.96,75.48
2020-05-21,4.55,27.94,80.64
2020-05-22,0.54,28.65,75.11
2020-05-23,1.1,29.03,77.22
2020-05-24,2.71,28.59,79.98
2020-05-25,3.28,28.69,79.0
2020-05-26,4.4,28.72,81.24
2020-05-27,7.08,28.49,82.37
2020-05-28,1.23,28.45,75.77
2020-05-29,15.63,26.51,79.03
2020-05-30,7.98,27.76,80.76
2020-05-31,39.7,26.79,88.95
2020-06-01,30.03,26.93,87.33
2020-06-02,27.08,27.27,87.93
2020-06-03,28.85,26.94,88.58
2020-06-04,18.02,27.04,83.0
2020-06-05,3.48,27.46,80.8
2020-06-06,19.06,27.22,81.18
2020-06-07,6.44,27.41,82.2
2020-06-08,5.53,27.3,81.88
2020-06-09,8.58,27.07,83.41
2020-06-10,27.46,27.23,86.22
2020-06-11,43.41,26.24,87.94
2020-06-12,35.43,26.33,82.07
2020-06-13,11.09,26.87,81.05
2020-06-14,123.38,26.84,86.44
2020-06-15,38.43,27.23,88.57
2020-06-16,70.23,27.4,90.21
2020-06-17,63.01,26.74,92.11
2020-06-18,38.35,26.02,90.4
2020-06-19,24.4,26.62,88.93
2020-06-20,8.84,26.83,80.51
2020-06-21,20.35,26.39,89.15
2020-06-22,26.92,26.51,87.1
2020-06-23,1.64,26.25,83.92
2020-06-24,4.03,26.34,85.32
2020-06-25,7.17,26.33,84.36
2020-06-26,24.03,25.67,87.49
2020-06-27,26.59,26.3,88.03
2020-06-28,43.82,26.68,88.15
2020-06-29,44.99,26.69,90.27
2020-06-30,17.49,25.67,87.86
2020-07-01,33.14,25.98,87.5
2020-07-02,65.7,25.46,89.71
2020-07-03,127.66,26.05,89.26
2020-07-04,59.57,26.28,90.06
2020-07-05,31.65,26.12,89.71
2020-07-06,21.96,26.78,88.5
2020-07-07,49.41,25.93,89.41
2020-07-08,55.09,26.05,88.44
2020-07-09,54.05,25.59,91.51
2020-07-10,7.65,25.22,89.88
2020-07-11,38.83,25.62,87.38
2020-07-12,25.54,24.9,89.49
2020-07-13,22.27,24.94,90.17
2020-07-14,28.43,25.79,90.31
2020-07-15,53.69,25.41,90.08
2020-07-16,51.48,25.93,89.72
2020-07-17,83.06,25.9,89.64
2020-07-18,33.63,25.79,90.71
2020-07-19,46.7,25.35,90.62
2020-07-20,20.45,25.37,91.22
2020-07-21,10.57,25.91,86.32
2020-07-22,6.52,26.37,87.59
2020-07-23,33.45,26.14,90.44
2020-07-24,18.42,25.8,89.14
2020-07-25,23.55,25.39,90.23
2020-07-26,9.78,25.26,88.71
2020-07-27,15.43,25.62,87.96
2020-07-28,30.26,25.81,89.64
2020-07-29,33.22,25.52,91.83
2020-07-30,35.63,25.6,92.01
2020-07-31,36.59,25.61,91.57
2020-08-01,42.41,25.35,90.85
2020-08-02,111.63,25.57,92.46
2020-08-03,55.92,25.8,91.64
2020-08-04,73.23,25.56,91.7
2020-08-05,81.78,25.67,91.31
2020-08-06,60.41,26.46,91.89
2020-08-07,93.67,26.16,92.61
2020-08-08,55.47,25.3,90.6
2020-08-09,121.96,25.41,93.19
2020-08-10,76.51,25.49,94.38
2020-08-11,25.15,25.5,91.93
2020-08-12,20.1,25.5,91.96
2020-08-13,10.82,25.6,91.17
2020-08-14,12.38,25.64,89.74
2020-08-15,13.63,25.88,89.27
2020-08-16,36.37,25.9,89.93
2020-08-17,38.4,25.98,89.73
2020-08-18,31.67,25.96,90.33
2020-08-19,10.96,25.79,90.14
2020-08-20,14.2,26.01,89.68
2020-08-21,21.9,26.09,90.29
2020-08-22,18.34,26.2,90.11
2020-08-23,9.2,26.18,89.28
2020-08-24,3.25,26.2,87.51
2020-08-25,1.13,26.22,85.37
2020-08-26,0.76,25.93,85.03
2020-08-27,2.67,25.92,84.73
2020-08-28,4.78,25.68,85.88
2020-08-29,10.71,26.05,87.57
2020-08-30,9.18,26.18,89.06
2020-08-31,15.92,26.07,88.75
2020-09-01,30.1,25.85,92.33
2020-09-02,25.82,26.02,91.63
2020-09-03,47.49,25.57,89.27
2020-09-04,6.5,26.13,87.85
2020-09-05,27.04,26.18,91.13
2020-09-06,14.73,26.41,88.88
2020-09-07,18.84,25.99,89.38
2020-09-08,14.39,26.46,89.01
2020-09-09,31.79,26.15,89.97
2020-09-10,88.53,25.8,91.36
2020-09-11,91.61,25.66,89.09
2020-09-12,27.92,24.98,88.86
2020-09-13,37.87,24.69,88.94
2020-09-14,13.72,25.09,88.15
2020-09-15,49.1,25.39,89.88
2020-09-16,33.38,26.04,88.75
2020-09-17,35.69,25.95,90.07
2020-09-18,36.35,25.58,89.87
2020-09-19,83.76,25.37,91.8
2020-09-20,84.42,25.25,91.14
2020-09-21,35.46,24.61,86.86
2020-09-22,6.49,25.27,85.75
2020-09-23,3.89,25.46,88.61
2020-09-24,8.29,25.26,88.18
2020-09-25,5.37,25.37,89.24
2020-09-26,7.81,24.83,90.69
2020-09-27,0.62,25.46,84.24
2020-09-28,3.98,25.47,85.65
2020-09-29,7.17,25.69,87.85
2020-09-30,2.57,25.29,87.86
2020-10-01,1.68,25.25,86.25
2020-10-02,3.76,25.42,84.13
2020-10-03,5.42,25.07,88.98
2020-10-04,1.56,25.1,87.7
2020-10-05,1.05,25.24,86.03
2020-10-06,3.26,25.83,86.61
2020-10-07,4.26,26.41,88.08
2020-10-08,5.39,26.63,88.15
2020-10-09,27.58,26.27,88.51
2020-10-10,27.62,25.79,87.67
2020-10-11,9.78,25.44,86.45
2020-10-12,49.8,25.37,91.36
2020-10-13,99.18,25.08,88.78
2020-10-14,54.43,25.52,89.5
2020-10-15,59.63,25.68,87.86
2020-10-16,10.87,25.64,86.2
2020-10-17,7.4,25.51,85.79
2020-10-18,3.49,25.59,84.03
2020-10-19,7.32,25.47,85.47
2020-10-20,6.69,25.51,88.7
2020-10-21,42.66,25.44,90.12
2020-10-22,27.5,25.21,88.8
2020-10-23,5.64,25.47,89.83
2020-10-24,5.98,25.56,89.03
2020-10-25,2.97,25.11,84.01
2020-10-26,0.35,25.92,82.48
2020-10-27,0.53,26.52,83.64
2020-10-28,0.9,26.58,81.03
2020-10-29,0.44,26.01,78.64
2020-10-30,0.34,26.42,78.85
2020-10-31,1.42,26.47,79.24
2020-11-01,1.54,26.37,81.91
2020-11-02,1.41,26.67,81.38
2020-11-03,0.67,26.46,84.42
2020-11-04,1.17,26.42,86.17
2020-11-05,8.24,25.65,85.07
2020-11-06,5.52,27.04,81.14
2020-11-07,1.11,27.1,81.41
2020-11-08,0.07,27.27,82.8
2020-11-09,0.02,26.78,80.04
2020-11-10,0.0,25.33,73.01
2020-11-11,0.0,24.68,70.91
2020-11-12,0.33,26.62,81.67
2020-11-13,2.62,27.08,83.24
2020-11-14,2.57,26.78,82.71
2020-11-15,1.63,27.41,80.04
2020-11-16,3.39,27.17,82.71
2020-11-17,2.74,26.5,84.16
2020-11-18,1.27,26.86,79.18
2020-11-19,0.81,26.28,84.26
2020-11-20,1.81,26.93,78.8
2020-11-21,0.47,26.09,73.49
2020-11-22,0.0,25.24,67.39
2020-11-23,0.0,25.13,64.79
2020-11-24,0.01,25.91,75.08
2020-11-25,0.0,26.69,76.52
2020-11-26,0.13,26.27,78.59
2020-11-27,0.2,25.55,77.01
2020-11-28,0.49,25.72,79.16
2020-11-29,0.09,26.85,75.49
2020-11-30,0.05,26.89,75.8
2020-12-01,0.02,26.08,73.81
2020-12-02,0.0,25.0,72.86
2020-12-03,0.02,26.02,75.55
2020-12-04,0.44,26.85,79.28
2020-12-05,0.03,26.92,77.63
2020-12-06,0.2,27.28,76.47
2020-12-07,2.13,27.16,79.37
2020-12-08,13.96,26.88,81.02
2020-12-09,9.57,26.61,81.7
2020-12-10,1.35,26.17,79.88
2020-12-11,4.25,25.5,82.36
2020-12-12,1.6,25.74,76.42
2020-12-13,0.04,25.73,79.15
2020-12-14,0.03,25.86,77.99
2020-12-15,0.0,25.84,71.41
2020-12-16,0.0,25.92,72.16
2020-12-17,0.05,26.53,74.18
2020-12-18,0.04,26.45,71.91
2020-12-19,0.0,25.94,73.28
2020-12-20,0.0,25.51,71.12
2020-12-21,0.0,24.37,67.4
2020-12-22,0.01,25.16,66.84
2020-12-23,0.72,26.23,70.56
2020-12-24,0.27,26.46,77.71
2020-12-25,0.23,26.72,77.35
2020-12-26,0.1,26.54,72.73
2020-12-27,0.0,25.57,68.06
2020-12-28,0.0,25.21,68.6
2020-12-29,0.0,25.76,64.71
2020-12-30,0.18,26.77,73.02
2020-12-31,0.27,27.55,73.32
2021-01-01,0.06,25.75,68.35
2021-01-02,0.0,25.7,64.86
2021-01-03,0.14,27.06,69.96
2021-01-04,0.75,26.88,74.36
2021-01-05,1.09,25.67,79.44
2021-01-06,17.95,26.02,82.1
2021-01-07,26.93,25.72,86.64
2021-01-08,7.26,25.25,87.86
2021-01-09,3.76,25.75,82.82
2021-01-10,22.24,26.11,84.4
2021-01-11,0.47,26.88,76.54
2021-01-12,0.03,26.4,70.94
2021-01-13,0.01,26.05,67.15
2021-01-14,0.01,26.7,68.27
2021-01-15,0.03,27.28,69.0
2021-01-16,0.09,26.96,73.66
2021-01-17,0.03,26.93,76.34
2021-01-18,0.04,27.08,71.26
2021-01-19,0.02,26.48,71.31
2021-01-20,0.0,26.23,66.78
2021-01-21,0.0,26.01,63.59
2021-01-22,0.0,26.28,67.45
2021-01-23,0.0,26.66,69.84
2021-01-24,0.02,27.07,67.32
2021-01-25,0.0,26.08,63.06
2021-01-26,0.0,25.99,59.43
2021-01-27,0.0,25.98,63.44
2021-01-28,0.0,26.06,61.2
2021-01-29,0.0,26.02,65.88
2021-01-30,0.0,26.6,66.19
2021-01-31,0.0,27.25,65.32
2021-02-01,0.01,26.69,59.05
2021-02-02,0.0,26.04,60.05
2021-02-03,0.0,26.53,64.98
2021-02-04,0.04,27.29,67.58
2021-02-05,0.02,26.79,70.22
2021-02-06,0.0,26.53,64.18
2021-02-07,0.0,26.24,54.24
2021-02-08,0.0,25.64,56.04
2021-02-09,0.0,25.8,56.33
2021-02-10,0.0,25.77,54.8
2021-02-11,0.0,25.77,56.63
2021-02-12,0.0,26.45,60.93
2021-02-13,0.0,26.6,66.63
2021-02-14,0.0,26.67,65.85
2021-02-15,0.07,26.88,69.1
2021-02-16,0.07,26.73,70.66
2021-02-17,0.13,27.05,70.9
2021-02-18,4.75,26.76,72.44
2021-02-19,4.52,25.39,73.89
2021-02-20,2.61,26.5,64.89
2021-02-21,1.54,26.39,65.48
2021-02-22,2.02,27.19,59.98
2021-02-23,1.0,27.66,66.15
2021-02-24,0.47,27.81,66.29
2021-02-25,0.3,28.22,66.72
2021-02-26,0.0,28.3,66.46
2021-02-27,0.0,28.47,63.34
2021-02-28,0.0,28.53,64.38
2021-03-01,0.0,28.55,63.62
2021-03-02,0.0,28.7,62.39
2021-03-03,0.0,28.85,59.11
2021-03-04,0.0,28.75,53.02
2021-03-05,0.0,28.68,55.32
2021-03-06,0.0,28.79,64.91
2021-03-07,0.01,28.97,61.09
2021-03-08,0.11,29.07,61.35
2021-03-09,0.15,29.37,58.34
2021-03-10,0.34,28.8,64.59
2021-03-11,1.97,27.51,71.61
2021-03-12,0.1,28.29,66.54
2021-03-13,0.01,28.98,59.51
2021-03-14,0.01,29.15,60.7
2021-03-15,0.01,29.46,62.86
2021-03-16,0.02,29.44,60.05
2021-03-17,0.05,29.66,57.92
2021-03-18,0.06,29.8,60.35
2021-03-19,0.06,29.85,60.51
2021-03-20,0.04,29.67,58.47
2021-03-21,0.11,29.5,63.33
2021-03-22,0.28,30.04,60.58
2021-03-23,0.26,30.26,62.99
2021-03-24,0.5,29.91,62.44
2021-03-25,0.52,29.39,67.37
2021-03-26,0.3,30.69,61.48
2021-03-27,0.69,30.79,61.55
2021-03-28,0.76,30.2,65.18
2021-03-29,1.59,30.02,65.13
2021-03-30,2.3,29.13,71.57
2021-03-31,0.39,29.41,70.77
2021-04-01,0.01,29.0,66.94
2021-04-02,0.0,28.74,63.65
2021-04-03,0.0,28.07,66.74
2021-04-04,0.0,28.82,62.43
2021-04-05,0.15,30.04,63.21
2021-04-06,0.26,30.3,64.48
2021-04-07,0.16,30.54,64.58
2021-04-08,0.1,29.96,63.68
2021-04-09,0.07,30.26,60.66
2021-04-10,0.14,30.34,62.56
2021-04-11,7.45,29.62,66.84
2021-04-12,19.84,28.96,74.27
2021-04-13,11.69,28.53,75.28
2021-04-14,8.01,28.18,76.0
2021-04-15,6.01,28.06,75.79
2021-04-16,2.08,28.48,74.74
2021-04-17,1.71,28.63,76.04
2021-04-18,4.82,28.79,74.83
2021-04-19,3.38,28.5,74.74
2021-04-20,2.28,28.6,74.66
2021-04-21,8.05,28.27,76.21
2021-04-22,0.58,28.55,74.27
2021-04-23,2.82,28.09,77.1
2021-04-24,1.23,28.92,73.2
2021-04-25,1.14,29.2,73.36
2021-04-26,0.65,30.14,69.97
2021-04-27,0.36,29.01,74.55
2021-04-28,0.5,28.95,75.83
2021-04-29,0.77,29.45,72.33
2021-04-30,1.09,29.96,69.11
2021-05-01,3.33,29.87,72.22
2021-05-02,5.53,29.01,76.92
2021-05-03,5.0,29.63,72.48
2021-05-04,5.64,28.75,78.55
2021-05-05,5.7,29.04,80.31
2021-05-06,4.52,28.59,82.13
2021-05-07,6.23,29.0,78.66
2021-05-08,3.86,28.98,77.85
2021-05-09,2.28,28.63,79.1
2021-05-10,2.05,28.87,78.55
2021-05-11,10.78,28.29,84.7
2021-05-12,7.86,28.04,85.93
2021-05-13,10.14,28.03,84.42
2021-05-14,63.23,27.36,84.65
2021-05-15,44.05,26.57,89.56
2021-05-16,45.38,27.45,87.06
2021-05-17,14.89,27.35,87.92
2021-05-18,18.79,27.48,88.2
2021-05-19,8.99,27.32,87.47
2021-05-20,15.17,26.88,86.01
2021-05-21,7.2,26.62,86.2
2021-05-22,6.99,26.56,86.7
2021-05-23,7.94,27.12,82.12
2021-05-24,3.65,27.32,81.51
2021-05-25,14.65,26.97,87.69
2021-05-26,12.8,26.4,84.71
2021-05-27,2.24,27.41,80.15
2021-05-28,13.05,27.23,84.95
2021-05-29,16.25,27.34,82.59
2021-05-30,6.42,26.32,84.47
2021-05-31,10.65,26.72,87.73
2021-06-01,19.65,27.44,89.14
2021-06-02,14.07,27.21,87.33
2021-06-03,16.0,27.87,84.87
2021-06-04,29.69,26.97,88.82
2021-06-05,39.99,26.56,81.53
2021-06-06,30.5,26.53,79.72
2021-06-07,3.62,26.7,82.51
2021-06-08,5.86,26.91,84.58
2021-06-09,15.84,27.2,85.27
2021-06-10,11.86,27.05,84.68
2021-06-11,10.71,27.08,85.41
2021-06-12,60.2,26.18,85.17
2021-06-13,29.74,26.1,83.71
2021-06-14,71.16,26.47,87.34
2021-06-15,81.6,26.5,89.34
2021-06-16,42.9,26.74,90.46
2021-06-17,33.33,27.04,88.3
2021-06-18,21.6,26.64,86.88
2021-06-19,42.43,26.69,87.72
2021-06-20,35.57,26.44,88.69
2021-06-21,21.26,26.48,89.2
2021-06-22,8.31,26.59,88.9
2021-06-23,5.17,26.74,86.84
2021-06-24,4.58,26.65,85.44
2021-06-25,3.04,26.33,86.29
2021-06-26,18.48,26.45,86.74
2021-06-27,3.79,25.26,82.16
2021-06-28,1.68,25.09,82.35
2021-06-29,1.6,26.43,82.95
2021-06-30,0.84,26.78,84.64
2021-07-01,12.63,26.79,89.09
2021-07-02,10.14,26.52,88.34
2021-07-03,9.33,26.21,88.91
2021-07-04,11.02,26.13,88.65
2021-07-05,6.06,25.81,83.42
2021-07-06,11.78,26.51,84.36
2021-07-07,34.63,25.74,91.4
2021-07-08,29.68,26.1,88.01
2021-07-09,65.88,25.15,92.47
2021-07-10,52.03,24.87,86.72
2021-07-11,57.27,24.9,89.27
2021-07-12,56.58,25.72,90.48
2021-07-13,48.9,25.9,90.88
2021-07-14,56.84,25.92,90.94
2021-07-15,83.07,25.85,92.2
2021-07-16,97.16,25.86,91.12
2021-07-17,57.58,25.96,89.86
2021-07-18,82.04,25.63,92.8
2021-07-19,28.01,25.85,90.94
2021-07-20,17.02,25.86,89.81
2021-07-21,30.77,25.87,91.72
2021-07-22,41.33,25.2,93.44
2021-07-23,40.26,25.63,92.07
2021-07-24,41.25,25.82,92.89
2021-07-25,39.99,25.74,92.45
2021-07-26,19.92,25.56,91.66
2021-07-27,11.48,25.77,90.61
2021-07-28,6.45,25.8,89.77
2021-07-29,9.38,25.86,88.96
2021-07-30,16.76,25.85,89.55
2021-07-31,15.98,25.91,89.18
2021-08-01,8.42,25.91,87.28
2021-08-02,12.13,25.85,86.42
2021-08-03,27.21,25.89,88.78
2021-08-04,20.6,25.97,89.77
2021-08-05,17.28,26.18,89.32
2021-08-06,19.85,26.18,89.38
2021-08-07,22.84,26.23,90.93
2021-08-08,11.85,25.8,90.84
2021-08-09,6.75,25.67,91.73
2021-08-10,22.64,25.39,92.36
2021-08-11,15.08,25.43,91.09
2021-08-12,18.42,25.13,92.45
2021-08-13,9.26,25.67,90.75
2021-08-14,7.35,25.49,89.88
2021-08-15,5.63,25.55,89.61
2021-08-16,12.15,25.69,90.37
2021-08-17,5.12,25.93,88.44
2021-08-18,19.29,24.62,89.05
2021-08-19,6.16,24.66,85.69
2021-08-20,0.78,25.39,84.85
2021-08-21,8.03,25.4,83.98
2021-08-22,1.83,25.58,82.54
2021-08-23,3.82,25.78,86.27
2021-08-24,7.42,25.67,85.7
2021-08-25,7.65,26.01,87.55
2021-08-26,12.49,26.19,86.58
2021-08-27,35.33,26.02,90.66
2021-08-28,34.45,25.53,91.12
2021-08-29,38.9,25.09,92.11
2021-08-30,22.21,25.66,89.12
2021-08-31,5.39,26.0,87.4
2021-09-01,10.63,26.25,87.04
2021-09-02,23.16,25.96,89.57
2021-09-03,37.46,25.41,89.86
2021-09-04,34.61,25.75,89.55
2021-09-05,43.1,25.41,91.37
2021-09-06,26.43,25.01,91.99
2021-09-07,32.03,25.49,91.88
2021-09-08,29.21,25.67,90.39
2021-09-09,10.54,25.62,89.7
2021-09-10,8.38,25.63,88.61
2021-09-11,20.71,25.79,89.3
2021-09-12,33.89,25.96,90.47
2021-09-13,27.34,25.83,91.72
2021-09-14,13.02,25.92,90.54
2021-09-15,9.47,25.9,89.62
2021-09-16,4.8,25.95,88.44
2021-09-17,1.49,25.98,87.15
2021-09-18,1.08,26.17,84.96
2021-09-19,0.81,26.27,85.33
2021-09-20,0.43,26.12,87.75
2021-09-21,6.95,26.04,87.9
2021-09-22,7.25,25.88,88.88
2021-09-23,8.43,26.14,88.75
2021-09-24,2.72,26.32,87.46
2021-09-25,2.04,26.18,87.23
2021-09-26,3.46,25.92,86.67
2021-09-27,14.53,25.85,88.19
2021-09-28,16.82,25.93,88.64
2021-09-29,17.89,25.7,88.86
2021-09-30,8.77,26.12,88.51
2021-10-01,10.99,26.4,88.13
2021-10-02,37.38,26.2,91.2
2021-10-03,16.31,26.72,88.77
2021-10-04,5.42,26.99,87.05
