Date,ALLSKY_SFC_SW_DWN,PS,WS2M,RH2M,T2M,PRECTOTCORR
18-03-2020,25.39,99.31,1.83,58.8,30.39,0.07
19-03-2020,24.9,99.26,2.07,59.6,30.23,0.12
20-03-2020,24.36,99.25,2.4,56.88,30.11,0.14
21-03-2020,25.7,99.22,2.68,51.72,29.58,0
22-03-2020,25.28,99.25,1.87,59.93,28.72,0
23-03-2020,25.17,99.13,2,61.11,29.76,0.05
24-03-2020,23.93,99.01,2,63.22,29.69,0.4
25-03-2020,20.9,99.03,1.71,66.43,29.16,0.77
26-03-2020,24.75,99.01,2.08,59.94,30.42,0.11
27-03-2020,23.62,99.22,2.04,65.01,30.12,0.09
28-03-2020,24.39,99.14,2.01,65.82,30.17,0.03
29-03-2020,23.62,99.06,1.81,64.29,30.16,0.03
30-03-2020,24.98,99.1,2.07,63.84,30.41,0.02
31-03-2020,25.97,99.14,1.97,61.3,30.65,0.02
01-04-2020,25.73,99.1,1.95,60.22,31.03,0.04
02-04-2020,25.03,99.06,2.02,65.55,30.27,0.09
03-04-2020,24.21,99.08,1.92,62.89,30.34,0.06
04-04-2020,24.89,99.17,1.85,64.5,30.45,0.08
05-04-2020,24.91,99.29,1.66,65.78,30.17,0.13
06-04-2020,22.5,99.3,1.78,68.26,29.52,0.94
07-04-2020,20.25,99.22,1.8,68.77,29.3,1.71
08-04-2020,23.96,99.23,2.08,61.93,30.09,0.78
09-04-2020,26.06,99.13,2.55,54.96,31.11,0.21
10-04-2020,25.22,99.2,1.94,60.49,30.15,1.01
11-04-2020,26.01,99.29,1.59,62.37,30.32,0.8
12-04-2020,24.55,99.25,1.52,63.71,30.45,0.81
13-04-2020,25.17,99.09,2.16,60.64,31.07,0.14
14-04-2020,25.54,99.08,2.08,57.03,31.44,0.05
15-04-2020,25.25,99.21,1.85,58.77,31.03,0.06
16-04-2020,23.93,99.16,1.98,65.58,30.09,0.98
17-04-2020,24.22,99.06,2.08,63.07,30.6,0.75
18-04-2020,23.46,99.12,1.88,67.8,30.09,1.52
19-04-2020,24.36,98.99,1.99,64.24,31.17,1.38
20-04-2020,25.5,99.03,1.71,68.79,30.5,2.6
21-04-2020,24.45,99.1,1.69,70.26,30.31,2.14
22-04-2020,24.52,99.09,1.68,70.62,29.85,1.06
23-04-2020,23.47,99.09,1.9,69.15,30.07,5.53
24-04-2020,20.19,99.08,1.93,73.15,29.2,4.18
25-04-2020,22.25,99.05,1.83,74.93,29.1,3.06
26-04-2020,22.46,99.07,1.64,73.01,29.71,1.61
27-04-2020,21.59,99.16,2.25,68.43,30.06,3.34
28-04-2020,24.5,99.06,2.5,67.43,30.23,0.19
29-04-2020,19.17,99.12,1.93,70.56,29.28,0.53
30-04-2020,24.15,99.18,1.63,69.83,29.57,0.69
01-05-2020,23.64,99.14,1.87,74.05,29.21,3.85
02-05-2020,22.31,98.98,2.17,72.99,29.72,1.82
03-05-2020,23.71,98.94,2.24,76.22,29.64,1.85
04-05-2020,21.77,99.02,2.01,74.28,30.14,4.47
05-05-2020,24.34,98.96,2.01,70.36,30.55,1.17
06-05-2020,21.9,98.96,1.51,76.07,29.57,2.28
07-05-2020,20.52,99.03,1.23,75.26,29.27,4
08-05-2020,15.02,99.03,1.45,79.4,28.71,7.82
09-05-2020,24.93,98.98,1.75,75.35,29.69,1.87
10-05-2020,21.57,99.01,1.84,73,30.05,0.46
11-05-2020,21.68,98.97,1.45,73.79,29.66,3.31
12-05-2020,22.95,98.94,1.39,75.17,29.89,5.22
13-05-2020,20.93,98.91,1.52,75.44,29.56,3.62
14-05-2020,24.79,98.83,2.01,74.19,29.91,2.27
15-05-2020,18,98.77,1.86,80.52,29.01,5.26
16-05-2020,19.63,98.76,2.08,82.2,28.8,3.03
17-05-2020,21.24,98.76,2.44,84.75,28.27,10.45
18-05-2020,6.56,98.77,2.95,86.65,27.62,17.13
19-05-2020,20.02,98.73,3.18,79.96,28.47,5.12
20-05-2020,21.3,98.74,1.77,75.48,28.96,4.07
21-05-2020,20.65,98.89,1.61,80.64,27.94,4.55
22-05-2020,24.21,98.93,2.05,75.11,28.65,0.54
23-05-2020,22.99,98.92,2.07,77.22,29.03,1.1
24-05-2020,24.24,99,2.07,79.98,28.59,2.71
25-05-2020,23.72,99.04,1.81,79,28.69,3.28
26-05-2020,23.02,99.05,1.79,81.24,28.72,4.4
27-05-2020,22.64,99.05,2.11,82.37,28.49,7.08
28-05-2020,22.7,98.99,2.45,75.77,28.45,1.23
29-05-2020,18.87,99.03,1.18,79.03,26.51,15.63
30-05-2020,16.28,98.92,1.75,80.76,27.76,7.98
31-05-2020,7.75,98.97,2.37,88.95,26.79,39.7
01-06-2020,13.27,99.01,2.39,87.33,26.93,30.03
02-06-2020,5,98.9,3.89,87.93,27.27,27.08
03-06-2020,11.35,98.91,3.34,88.58,26.94,28.85
04-06-2020,12.15,99.01,2.42,83,27.04,18.02
05-06-2020,18.93,99.07,2.11,80.8,27.46,3.48
06-06-2020,18.23,99.06,1.99,81.18,27.22,19.06
07-06-2020,20.05,98.99,1.87,82.2,27.41,6.44
08-06-2020,19.35,98.99,1.92,81.88,27.3,5.53
09-06-2020,15.84,98.99,1.75,83.41,27.07,8.58
10-06-2020,12.1,98.88,2.22,86.22,27.23,27.46
11-06-2020,14.52,98.72,2.63,87.94,26.24,43.41
12-06-2020,11.62,98.71,3.52,82.07,26.33,35.43
13-06-2020,11.01,98.76,2.8,81.05,26.87,11.09
14-06-2020,5.87,98.91,2.54,86.44,26.84,123.38
15-06-2020,11.99,98.77,2.61,88.57,27.23,38.43
16-06-2020,10.23,98.71,2.56,90.21,27.4,70.23
17-06-2020,8.71,98.76,2.38,92.11,26.74,63.01
18-06-2020,13.7,98.94,1.78,90.4,26.02,38.35
19-06-2020,18.38,98.99,1.6,88.93,26.62,24.4
20-06-2020,17.99,99.01,1.36,80.51,26.83,8.84
21-06-2020,14.69,98.9,2.15,89.15,26.39,20.35
22-06-2020,6.81,98.84,2.21,87.1,26.51,26.92
23-06-2020,20.37,98.9,1.39,83.92,26.25,1.64
24-06-2020,19.5,98.91,1.63,85.32,26.34,4.03
25-06-2020,20.06,98.76,1.96,84.36,26.33,7.17
26-06-2020,16.41,98.74,1.75,87.49,25.67,24.03
27-06-2020,15.14,98.79,2.3,88.03,26.3,26.59
28-06-2020,12.88,98.81,2.56,88.15,26.68,43.82
29-06-2020,6.82,98.72,2.52,90.27,26.69,44.99
30-06-2020,15.57,98.74,2.42,87.86,25.67,17.49
01-07-2020,14.87,98.86,1.79,87.5,25.98,33.14
02-07-2020,6.15,98.92,2.56,89.71,25.46,65.7
03-07-2020,9.17,98.87,3.18,89.26,26.05,127.66
04-07-2020,4.6,98.82,3.09,90.06,26.28,59.57
05-07-2020,18.24,98.82,2.36,89.71,26.12,31.65
06-07-2020,19.59,98.78,3.08,88.5,26.78,21.96
07-07-2020,14.2,98.89,2.91,89.41,25.93,49.41
08-07-2020,10.24,98.97,2.25,88.44,26.05,55.09
09-07-2020,8.54,98.89,2.44,91.51,25.59,54.05
10-07-2020,12.31,98.99,1.97,89.88,25.22,7.65
11-07-2020,16.69,98.96,1.77,87.38,25.62,38.83
12-07-2020,21.42,98.91,2.17,89.49,24.9,25.54
13-07-2020,13.25,98.84,2.23,90.17,24.94,22.27
14-07-2020,8.23,98.84,2.71,90.31,25.79,28.43
15-07-2020,5.08,98.82,2.44,90.08,25.41,53.69
16-07-2020,12.54,98.71,2.37,89.72,25.93,51.48
17-07-2020,3.39,98.7,2.43,89.64,25.9,83.06
18-07-2020,10.38,98.79,2.43,90.71,25.79,33.63
19-07-2020,21.05,98.89,1.95,90.62,25.35,46.7
20-07-2020,21.64,98.72,1.85,91.22,25.37,20.45
21-07-2020,21.19,98.74,1.17,86.32,25.91,10.57
22-07-2020,23.07,98.78,1.29,87.59,26.37,6.52
23-07-2020,18.67,98.74,1.57,90.44,26.14,33.45
24-07-2020,19.58,98.85,2.02,89.14,25.8,18.42
25-07-2020,15.72,98.85,2.56,90.23,25.39,23.55
26-07-2020,19.98,99.15,1.98,88.71,25.26,9.78
27-07-2020,22.66,99.08,1.42,87.96,25.62,15.43
28-07-2020,20.96,98.9,2.08,89.64,25.81,30.26
29-07-2020,11.16,98.78,2.84,91.83,25.52,33.22
30-07-2020,16.08,98.78,2.67,92.01,25.6,35.63
31-07-2020,16.2,98.79,2.17,91.57,25.61,36.59
01-08-2020,7.8,98.85,2.4,90.85,25.35,42.41
02-08-2020,5.24,98.83,3.04,92.46,25.57,111.63
03-08-2020,12.88,98.75,3.35,91.64,25.8,55.92
04-08-2020,11.7,98.68,3.96,91.7,25.56,73.23
05-08-2020,7.03,98.52,4.67,91.31,25.67,81.78
06-08-2020,15.23,98.6,3.93,91.89,26.46,60.41
07-08-2020,13.37,98.91,3.25,92.61,26.16,93.67
08-08-2020,4.1,99,3.22,90.6,25.3,55.47
09-08-2020,3.29,98.93,2.59,93.19,25.41,121.96
10-08-2020,6.54,98.88,2.78,94.38,25.49,76.51
11-08-2020,13.09,99.07,2.2,91.93,25.5,25.15
12-08-2020,18.29,99.14,2.21,91.96,25.5,20.1
13-08-2020,17.43,98.99,2.15,91.17,25.6,10.82
14-08-2020,17.52,98.86,2.09,89.74,25.64,12.38
15-08-2020,14.47,98.9,2.37,89.27,25.88,13.63
16-08-2020,8.23,98.93,2.15,89.93,25.9,36.37
17-08-2020,16.59,98.87,2.4,89.73,25.98,38.4
18-08-2020,16.62,98.93,2.06,90.33,25.96,31.67
19-08-2020,20.18,98.86,2.13,90.14,25.79,10.96
20-08-2020,18.16,98.85,2.14,89.68,26.01,14.2
21-08-2020,19.73,98.99,1.71,90.29,26.09,21.9
22-08-2020,17.6,99.08,1.56,90.11,26.2,18.34
23-08-2020,22.05,99.04,1.52,89.28,26.18,9.2
24-08-2020,22.26,99.06,1.77,87.51,26.2,3.25
25-08-2020,19.85,99.15,1.88,85.37,26.22,1.13
26-08-2020,19.72,99.16,1.81,85.03,25.93,0.76
27-08-2020,18.94,99.08,1.89,84.73,25.92,2.67
28-08-2020,22.48,98.99,1.47,85.88,25.68,4.78
29-08-2020,18.5,98.97,1.67,87.57,26.05,10.71
30-08-2020,21.83,99,1.64,89.06,26.18,9.18
31-08-2020,19.12,99.05,1.51,88.75,26.07,15.92
01-09-2020,17.39,99.01,2.07,92.33,25.85,30.1
02-09-2020,14.51,98.9,2.38,91.63,26.02,25.82
03-09-2020,21.6,98.85,1.61,89.27,25.57,47.49
04-09-2020,24.64,98.82,1.16,87.85,26.13,6.5
05-09-2020,21.94,98.73,1.51,91.13,26.18,27.04
06-09-2020,21.8,98.71,2.1,88.88,26.41,14.73
07-09-2020,10.47,98.83,1.87,89.38,25.99,18.84
08-09-2020,20.78,98.88,2.32,89.01,26.46,14.39
09-09-2020,17.95,98.8,2.28,89.97,26.15,31.79
10-09-2020,8.36,98.63,2.43,91.36,25.8,88.53
11-09-2020,4.32,98.78,2.85,89.09,25.66,91.61
12-09-2020,4.22,99.06,2.19,88.86,24.98,27.92
13-09-2020,8.21,99.13,1.62,88.94,24.69,37.87
14-09-2020,20.15,99.03,1.57,88.15,25.09,13.72
15-09-2020,17.06,98.97,1.67,89.88,25.39,49.1
16-09-2020,14.55,98.99,2.05,88.75,26.04,33.38
17-09-2020,12.68,99.03,2.02,90.07,25.95,35.69
18-09-2020,10.6,98.97,2.67,89.87,25.58,36.35
19-09-2020,4.48,98.77,2.7,91.8,25.37,83.76
20-09-2020,7.58,98.75,3.17,91.14,25.25,84.42
21-09-2020,9.55,98.8,3.48,86.86,24.61,35.46
22-09-2020,17.18,98.89,2.62,85.75,25.27,6.49
23-09-2020,22.04,98.96,1.96,88.61,25.46,3.89
24-09-2020,18.54,99.14,1.22,88.18,25.26,8.29
25-09-2020,20.99,99.09,1.59,89.24,25.37,5.37
26-09-2020,10.93,99.1,1.57,90.69,24.83,7.81
27-09-2020,17.03,99.15,1.07,84.24,25.46,0.62
28-09-2020,21,99.12,1.8,85.65,25.47,3.98
29-09-2020,20.29,99.01,2.44,87.85,25.69,7.17
30-09-2020,21.01,98.97,2.13,87.86,25.29,2.57
01-10-2020,21.64,99.02,1.49,86.25,25.25,1.68
02-10-2020,23.69,99.03,1.6,84.13,25.42,3.76
03-10-2020,21.08,99.1,1.68,88.98,25.07,5.42
04-10-2020,19.8,99.2,1.88,87.7,25.1,1.56
05-10-2020,19.48,99.12,1.86,86.03,25.24,1.05
06-10-2020,20.76,99.03,2.03,86.61,25.83,3.26
07-10-2020,19.37,99.04,2.18,88.08,26.41,4.26
08-10-2020,19.04,98.97,1.65,88.15,26.63,5.39
09-10-2020,18.54,98.98,1.57,88.51,26.27,27.58
10-10-2020,13.7,99.01,1.38,87.67,25.79,27.62
11-10-2020,13.45,98.88,1.77,86.45,25.44,9.78
12-10-2020,8.25,98.66,2.81,91.36,25.37,49.8
13-10-2020,4.99,98.66,3.06,88.78,25.08,99.18
14-10-2020,9.75,98.72,3.27,89.5,25.52,54.43
15-10-2020,12.38,98.71,2.66,87.86,25.68,59.63
16-10-2020,20.82,98.76,1.98,86.2,25.64,10.87
17-10-2020,20.69,98.88,1.51,85.79,25.51,7.4
18-10-2020,21.07,98.96,1.01,84.03,25.59,3.49
19-10-2020,21.62,98.95,1.36,85.47,25.47,7.32
20-10-2020,16.01,98.91,2.01,88.7,25.51,6.69
21-10-2020,16.08,98.97,1.67,90.12,25.44,42.66
22-10-2020,14.34,98.95,1.36,88.8,25.21,27.5
23-10-2020,7.06,98.96,1.93,89.83,25.47,5.64
24-10-2020,17.47,99.07,2.11,89.03,25.56,5.98
25-10-2020,21.36,99.21,1.62,84.01,25.11,2.97
26-10-2020,21.86,99.18,1.12,82.48,25.92,0.35
27-10-2020,20.1,99.11,1.37,83.64,26.52,0.53
28-10-2020,20.43,99.16,0.99,81.03,26.58,0.9
29-10-2020,20.44,99.19,1.32,78.64,26.01,0.44
30-10-2020,19.96,99.15,1.13,78.85,26.42,0.34
31-10-2020,19.43,99.14,1.02,79.24,26.47,1.42
01-11-2020,16.88,99.24,1.04,81.91,26.37,1.54
02-11-2020,16.92,99.29,0.98,81.38,26.67,1.41
03-11-2020,15.55,99.25,0.98,84.42,26.46,0.67
04-11-2020,12.77,99.22,1,86.17,26.42,1.17
05-11-2020,17.33,99.24,0.93,85.07,25.65,8.24
06-11-2020,16.62,99.31,1.23,81.14,27.04,5.52
07-11-2020,18.35,99.35,0.95,81.41,27.1,1.11
08-11-2020,18.38,99.37,1.38,82.8,27.27,0.07
09-11-2020,20.08,99.28,1.49,80.04,26.78,0.02
10-11-2020,21.07,99.11,1.75,73.01,25.33,0
11-11-2020,22.37,99.16,1.73,70.91,24.68,0
12-11-2020,19.98,99.12,1.05,81.67,26.62,0.33
13-11-2020,19.76,99.13,1.22,83.24,27.08,2.62
14-11-2020,20.55,99.05,1.04,82.71,26.78,2.57
15-11-2020,20.35,98.98,1.53,80.04,27.41,1.63
16-11-2020,13.05,99.05,1.4,82.71,27.17,3.39
17-11-2020,16.03,99.02,1.71,84.16,26.5,2.74
18-11-2020,15.81,99.07,1.04,79.18,26.86,1.27
19-11-2020,17.9,99.11,1.35,84.26,26.28,0.81
20-11-2020,18.39,99.2,0.98,78.8,26.93,1.81
21-11-2020,20.91,99.27,0.85,73.49,26.09,0.47
22-11-2020,21.22,99.33,1.02,67.39,25.24,0
23-11-2020,16.44,99.34,0.93,64.79,25.13,0
24-11-2020,18.71,99.21,1.09,75.08,25.91,0.01
25-11-2020,19.46,99.06,1.48,76.52,26.69,0
26-11-2020,15.63,99.03,1.44,78.59,26.27,0.13
27-11-2020,20.08,99.16,1.76,77.01,25.55,0.2
28-11-2020,20.04,99.26,1.75,79.16,25.72,0.49
29-11-2020,18.33,99.31,1.03,75.49,26.85,0.09
30-11-2020,19.33,99.32,1.18,75.8,26.89,0.05
01-12-2020,20.74,99.34,1.4,73.81,26.08,0.02
02-12-2020,20.44,99.25,1.52,72.86,25,0
03-12-2020,14.36,99.13,1.55,75.55,26.02,0.02
04-12-2020,17.94,98.99,1.24,79.28,26.85,0.44
05-12-2020,19.28,99.04,1.26,77.63,26.92,0.03
06-12-2020,20.24,99.12,1.07,76.47,27.28,0.2
07-12-2020,17.31,99.25,1.07,79.37,27.16,2.13
08-12-2020,19.02,99.33,1.65,81.02,26.88,13.96
09-12-2020,19.92,99.27,1.38,81.7,26.61,9.57
10-12-2020,16.2,99.29,1.14,79.88,26.17,1.35
11-12-2020,17.32,99.32,0.88,82.36,25.5,4.25
12-12-2020,13.79,99.28,1.16,76.42,25.74,1.6
13-12-2020,15.57,99.2,0.86,79.15,25.73,0.04
14-12-2020,17.41,99.19,0.85,77.99,25.86,0.03
15-12-2020,18.35,99.3,0.97,71.41,25.84,0
16-12-2020,17.8,99.33,1.38,72.16,25.92,0
17-12-2020,17.02,99.32,1.27,74.18,26.53,0.05
18-12-2020,16.38,99.29,1.32,71.91,26.45,0.04
19-12-2020,19.68,99.33,1.55,73.28,25.94,0
20-12-2020,18.48,99.38,1.87,71.12,25.51,0
21-12-2020,18.55,99.29,1.94,67.4,24.37,0
22-12-2020,18.36,99.24,1.36,66.84,25.16,0.01
23-12-2020,17.41,99.17,0.93,70.56,26.23,0.72
24-12-2020,16.23,99.08,0.95,77.71,26.46,0.27
25-12-2020,16.35,99.12,1.08,77.35,26.72,0.23
26-12-2020,17.21,99.23,1.29,72.73,26.54,0.1
27-12-2020,19.51,99.22,1.37,68.06,25.57,0
28-12-2020,19.5,99.18,1.4,68.6,25.21,0
29-12-2020,17.08,99.13,1.26,64.71,25.76,0
30-12-2020,17.65,99.08,1.58,73.02,26.77,0.18
31-12-2020,16.92,99.12,1.03,73.32,27.55,0.27
01-01-2021,19.12,99.22,1.21,68.35,25.75,0.06
02-01-2021,19.46,99.22,1.53,64.86,25.7,0
03-01-2021,19.7,99.1,1.4,69.96,27.06,0.14
04-01-2021,11.55,99.1,0.94,74.36,26.88,0.75
05-01-2021,18.36,99.17,1.25,79.44,25.67,1.09
06-01-2021,15.02,99.16,1.45,82.1,26.02,17.95
07-01-2021,19.24,98.99,1.13,86.64,25.72,26.93
08-01-2021,6.09,98.95,1.17,87.86,25.25,7.26
09-01-2021,15.67,98.98,0.94,82.82,25.75,3.76
10-01-2021,18.49,99.09,1.05,84.4,26.11,22.24
11-01-2021,14.11,99.17,1.04,76.54,26.88,0.47
12-01-2021,14.61,99.18,0.83,70.94,26.4,0.03
13-01-2021,13.71,99.14,1.29,67.15,26.05,0.01
14-01-2021,18.46,99.09,1.34,68.27,26.7,0.01
15-01-2021,16.02,99.09,1.18,69,27.28,0.03
16-01-2021,18.75,99.03,1.09,73.66,26.96,0.09
17-01-2021,19.7,99.09,0.99,76.34,26.93,0.03
18-01-2021,19.07,99.18,1.32,71.26,27.08,0.04
19-01-2021,19.99,99.23,1.43,71.31,26.48,0.02
20-01-2021,19.85,99.29,1.15,66.78,26.23,0
21-01-2021,19.8,99.24,1.52,63.59,26.01,0
22-01-2021,20.77,99.18,1.69,67.45,26.28,0
23-01-2021,18.26,99.19,1.34,69.84,26.66,0
24-01-2021,18.93,99.26,1.15,67.32,27.07,0.02
25-01-2021,19.73,99.32,1.53,63.06,26.08,0
26-01-2021,22.33,99.27,1.23,59.43,25.99,0
27-01-2021,21.31,99.31,1.29,63.44,25.98,0
28-01-2021,21.04,99.31,1.37,61.2,26.06,0
29-01-2021,19.72,99.37,1.56,65.88,26.02,0
30-01-2021,19.8,99.28,1.32,66.19,26.6,0
31-01-2021,19.17,99.28,1.09,65.32,27.25,0
01-02-2021,20.28,99.39,1.79,59.05,26.69,0.01
02-02-2021,22.36,99.42,1.79,60.05,26.04,0
03-02-2021,20.62,99.36,1.95,64.98,26.53,0
04-02-2021,20.41,99.37,1.39,67.58,27.29,0.04
05-02-2021,20.42,99.31,1.57,70.22,26.79,0.02
06-02-2021,22.7,99.2,1.54,64.18,26.53,0
07-02-2021,22.22,99.25,1.54,54.24,26.24,0
08-02-2021,23.48,99.29,1.67,56.04,25.64,0
09-02-2021,22.98,99.26,1.62,56.33,25.8,0
10-02-2021,23.65,99.2,1.6,54.8,25.77,0
11-02-2021,22.25,99.15,1.34,56.63,25.77,0
12-02-2021,22.7,99.23,1.33,60.93,26.45,0
13-02-2021,21.58,99.34,1.49,66.63,26.6,0
14-02-2021,21.71,99.37,1.3,65.85,26.67,0
15-02-2021,22.04,99.26,1.49,69.1,26.88,0.07
16-02-2021,21.04,99.23,1.84,70.66,26.73,0.07
17-02-2021,21.64,99.17,2.13,70.9,27.05,0.13
18-02-2021,20.22,99.26,1.6,72.44,26.76,4.75
19-02-2021,19.89,99.31,0.76,73.89,25.39,4.52
20-02-2021,22.05,99.21,2.12,64.89,26.5,2.61
21-02-2021,19.31,99.34,1.69,65.48,26.39,1.54
22-02-2021,16.99,99.39,1.55,59.98,27.19,2.02
23-02-2021,23.93,99.26,1.55,66.15,27.66,1
24-02-2021,23.58,99.19,1.55,66.29,27.81,0.47
25-02-2021,22.39,99.22,1.83,66.72,28.22,0.3
26-02-2021,23.12,99.11,2.43,66.46,28.3,0
27-02-2021,23.27,99,1.99,63.34,28.47,0
28-02-2021,22.09,99.01,1.65,64.38,28.53,0
01-03-2021,22.4,99.32,1.4,63.62,28.55,0
02-03-2021,22.89,99.31,1.54,62.39,28.7,0
03-03-2021,23.69,99.15,1.24,59.11,28.85,0
04-03-2021,24.61,99.18,1.59,53.02,28.75,0
05-03-2021,24.6,99.35,1.47,55.32,28.68,0
06-03-2021,24.92,99.37,2.03,64.91,28.79,0
07-03-2021,24.87,99.21,1.61,61.09,28.97,0.01
08-03-2021,24.06,99.23,1.62,61.35,29.07,0.11
09-03-2021,23.92,99.28,1.51,58.34,29.37,0.15
10-03-2021,24.54,99.3,1.48,64.59,28.8,0.34
11-03-2021,17.24,99.35,1.03,71.61,27.51,1.97
12-03-2021,23.34,99.37,1.08,66.54,28.29,0.1
13-03-2021,24.84,99.31,1.55,59.51,28.98,0.01
14-03-2021,25.42,99.17,1.74,60.7,29.15,0.01
15-03-2021,24.59,99.13,1.53,62.86,29.46,0.01
16-03-2021,21.71,99.13,1.74,60.05,29.44,0.02
17-03-2021,24.19,99.03,1.59,57.92,29.66,0.05
18-03-2021,21.46,99.07,1.77,60.35,29.8,0.06
19-03-2021,22.73,99.04,1.92,60.51,29.85,0.06
20-03-2021,22.62,98.97,1.95,58.47,29.67,0.04
21-03-2021,23.34,98.95,1.58,63.33,29.5,0.11
22-03-2021,23.48,99.05,1.85,60.58,30.04,0.28
23-03-2021,24.21,99.09,1.74,62.99,30.26,0.26
24-03-2021,22.47,99.11,1.54,62.44,29.91,0.5
25-03-2021,20.29,99.1,1.34,67.37,29.39,0.52
26-03-2021,24.03,98.97,1.37,61.48,30.69,0.3
27-03-2021,23.81,98.95,1.6,61.55,30.79,0.69
28-03-2021,19.49,98.96,1.56,65.18,30.2,0.76
29-03-2021,20.48,98.97,1.72,65.13,30.02,1.59
30-03-2021,22.41,98.93,1.94,71.57,29.13,2.3
31-03-2021,21.01,98.83,2.1,70.77,29.41,0.39
01-04-2021,25.04,98.85,2.47,66.94,29,0.01
02-04-2021,25.87,98.89,2.33,63.65,28.74,0
03-04-2021,24.2,99,2.26,66.74,28.07,0
04-04-2021,24.04,99.08,2.65,62.43,28.82,0
05-04-2021,24.26,99,2.89,63.21,30.04,0.15
06-04-2021,22.36,99.01,2.1,64.48,30.3,0.26
07-04-2021,23.02,99.12,1.87,64.58,30.54,0.16
08-04-2021,18.3,99.01,2.01,63.68,29.96,0.1
09-04-2021,23.75,98.91,2.01,60.66,30.26,0.07
10-04-2021,23.03,99.01,1.81,62.56,30.34,0.14
11-04-2021,23.47,99.18,1.57,66.84,29.62,7.45
12-04-2021,22.66,99.24,1.42,74.27,28.96,19.84
13-04-2021,21.3,99.22,1.19,75.28,28.53,11.69
14-04-2021,24.56,99.17,1.15,76,28.18,8.01
15-04-2021,21.41,99.17,1.46,75.79,28.06,6.01
16-04-2021,25.42,99.11,1.63,74.74,28.48,2.08
17-04-2021,23.71,99.15,1.32,76.04,28.63,1.71
18-04-2021,23.38,99.27,1.39,74.83,28.79,4.82
19-04-2021,23.33,99.15,1.38,74.74,28.5,3.38
20-04-2021,11.48,99.04,1.67,74.66,28.6,2.28
21-04-2021,20.86,99.17,1.49,76.21,28.27,8.05
22-04-2021,18.57,99.15,1.61,74.27,28.55,0.58
23-04-2021,20.9,99.16,1.29,77.1,28.09,2.82
24-04-2021,23.72,99.06,1.69,73.2,28.92,1.23
25-04-2021,22.57,99.01,1.53,73.36,29.2,1.14
26-04-2021,23.72,98.97,1.75,69.97,30.14,0.65
27-04-2021,19.41,99.05,1.45,74.55,29.01,0.36
28-04-2021,22.2,99.14,1.45,75.83,28.95,0.5
29-04-2021,23.5,99.07,1.77,72.33,29.45,0.77
30-04-2021,23.68,98.92,1.6,69.11,29.96,1.09
01-05-2021,22.05,98.9,1.45,72.22,29.87,3.33
02-05-2021,22.53,98.97,1.04,76.92,29.01,5.53
03-05-2021,21.1,98.88,1.42,72.48,29.63,5
04-05-2021,12.29,98.88,1.23,78.55,28.75,5.64
05-05-2021,23.16,98.89,1.28,80.31,29.04,5.7
06-05-2021,19.05,98.96,1.55,82.13,28.59,4.52
07-05-2021,12.92,99.02,1.12,78.66,29,6.23
08-05-2021,23.06,98.94,1.12,77.85,28.98,3.86
09-05-2021,19.67,98.9,1.2,79.1,28.63,2.28
10-05-2021,17.34,98.87,1.43,78.55,28.87,2.05
11-05-2021,14.23,98.89,1.18,84.7,28.29,10.78
12-05-2021,16.94,98.81,1.29,85.93,28.04,7.86
13-05-2021,17.63,98.76,1.7,84.42,28.03,10.14
14-05-2021,10.69,98.47,3.73,84.65,27.36,63.23
15-05-2021,8.46,98.12,5.62,89.56,26.57,44.05
16-05-2021,14.4,98.49,4.19,87.06,27.45,45.38
17-05-2021,10.7,98.81,2.87,87.92,27.35,14.89
18-05-2021,11.89,98.85,2.68,88.2,27.48,18.79
19-05-2021,11.88,98.87,1.98,87.47,27.32,8.99
20-05-2021,13.5,98.96,1.71,86.01,26.88,15.17
21-05-2021,13.47,99.01,1.66,86.2,26.62,7.2
22-05-2021,17.72,98.99,1.13,86.7,26.56,6.99
23-05-2021,21.11,99.03,1.38,82.12,27.12,7.94
24-05-2021,24.45,99.08,1.76,81.51,27.32,3.65
25-05-2021,17.8,98.96,2.39,87.69,26.97,14.65
26-05-2021,20.63,98.99,2.63,84.71,26.4,12.8
27-05-2021,23.95,98.99,2.56,80.15,27.41,2.24
28-05-2021,19.96,99.03,1.66,84.95,27.23,13.05
29-05-2021,11.47,99.1,1.94,82.59,27.34,16.25
30-05-2021,20.91,99.08,1.61,84.47,26.32,6.42
31-05-2021,22.54,98.85,2.65,87.73,26.72,10.65
01-06-2021,15.15,98.79,2.3,89.14,27.44,19.65
02-06-2021,22.15,98.83,1.47,87.33,27.21,14.07
03-06-2021,18.87,98.92,1.26,84.87,27.87,16
04-06-2021,6.87,99.03,1.53,88.82,26.97,29.69
05-06-2021,10.05,99.04,1.7,81.53,26.56,39.99
06-06-2021,21.44,99.04,1.14,79.72,26.53,30.5
07-06-2021,24.54,99.1,1.21,82.51,26.7,3.62
08-06-2021,22.58,99.06,1.89,84.58,26.91,5.86
09-06-2021,20.24,98.97,2.55,85.27,27.2,15.84
10-06-2021,17.73,98.87,2.72,84.68,27.05,11.86
11-06-2021,17.18,98.94,2.24,85.41,27.08,10.71
12-06-2021,7.8,99.01,1.93,85.17,26.18,60.2
13-06-2021,4.85,98.95,2.14,83.71,26.1,29.74
14-06-2021,4.7,98.84,3.91,87.34,26.47,71.16
